# Mode: w_L
# Eigenvalue: 0.0001782606126567822
# Normalization: 0.9999999999999998
# Nodes: 0
# Normalizable: True
chi_GeV_inv,profile,profile_squared
4.2746600000e+00,6.4214975295e-07,4.1235630522e-13
4.2853200000e+00,6.2607781308e-07,3.9197342803e-13
4.2959800000e+00,6.1039716001e-07,3.7258469295e-13
4.3066400000e+00,5.9509799177e-07,3.5414161981e-13
4.3173000000e+00,5.8017074990e-07,3.3659809904e-13
4.3279600000e+00,5.6560610271e-07,3.1991026342e-13
4.3386200000e+00,5.5139494700e-07,3.0403638757e-13
4.3492800000e+00,5.3752840352e-07,2.8893678459e-13
4.3599400000e+00,5.2399780366e-07,2.7457369824e-13
4.3706000000e+00,5.1079469157e-07,2.6091121694e-13
4.3812600000e+00,4.9791081715e-07,2.4791518184e-13
4.3919200000e+00,4.8533812567e-07,2.3555309623e-13
4.4025800000e+00,4.7306876181e-07,2.2379405340e-13
4.4132400000e+00,4.6109505651e-07,2.1260865114e-13
4.4239000000e+00,4.4940952673e-07,2.0196892272e-13
4.4345600000e+00,4.3800486882e-07,1.9184826511e-13
4.4452200000e+00,4.2687395597e-07,1.8222137429e-13
4.4558800000e+00,4.1600983019e-07,1.7306417881e-13
4.4665400000e+00,4.0540570295e-07,1.6435378399e-13
4.4772000000e+00,3.9505494383e-07,1.5606840864e-13
4.4878600000e+00,3.8495108797e-07,1.4818734013e-13
4.4985200000e+00,3.7508781733e-07,1.4069087071e-13
4.5091800000e+00,3.6545896903e-07,1.3356025805e-13
4.5198400000e+00,3.5605852522e-07,1.2677767338e-13
4.5305000000e+00,3.4688060999e-07,1.2032615759e-13
4.5411600000e+00,3.3791948843e-07,1.1418958066e-13
4.5518200000e+00,3.2916956024e-07,1.0835259939e-13
4.5624800000e+00,3.2062535460e-07,1.0280061801e-13
4.5731400000e+00,3.1228153444e-07,9.7519756754e-14
4.5838000000e+00,3.0413288259e-07,9.2496810275e-14
4.5944600000e+00,2.9617430736e-07,8.7719220340e-14
4.6051200000e+00,2.8840083527e-07,8.3175041782e-14
4.6157800000e+00,2.8080760734e-07,7.8852912338e-14
4.6264400000e+00,2.7338987807e-07,7.4742025430e-14
4.6371000000e+00,2.6614301304e-07,7.0832103391e-14
4.6477600000e+00,2.5906248251e-07,6.7113369843e-14
4.6584200000e+00,2.5214386005e-07,6.3576526162e-14
4.6690800000e+00,2.4538282221e-07,6.0212729438e-14
4.6797400000e+00,2.3877514316e-07,5.7013568990e-14
4.6904000000e+00,2.3231669370e-07,5.3971046170e-14
4.7010600000e+00,2.2600343671e-07,5.1077553405e-14
4.7117200000e+00,2.1983142590e-07,4.8325855813e-14
4.7223800000e+00,2.1379680726e-07,4.5709074797e-14
4.7330400000e+00,2.0789580590e-07,4.3220666111e-14
4.7437000000e+00,2.0212473624e-07,4.0854408999e-14
4.7543600000e+00,1.9647999143e-07,3.8604387031e-14
4.7650200000e+00,1.9095804309e-07,3.6464974223e-14
4.7756800000e+00,1.8555543905e-07,3.4430820961e-14
4.7863400000e+00,1.8026880398e-07,3.2496841690e-14
4.7970000000e+00,1.7509483355e-07,3.0658200736e-14
4.8076600000e+00,1.7003029301e-07,2.8910300541e-14
4.8183200000e+00,1.6507201943e-07,2.7248771600e-14
4.8289800000e+00,1.6021691314e-07,2.5669459255e-14
4.8396400000e+00,1.5546193864e-07,2.4168414367e-14
4.8503000000e+00,1.5080412468e-07,2.2741884020e-14
4.8609600000e+00,1.4624056154e-07,2.1386301839e-14
4.8716200000e+00,1.4176839590e-07,2.0098278075e-14
4.8822800000e+00,1.3738483177e-07,1.8874592000e-14
4.8929400000e+00,1.3308713273e-07,1.7712184899e-14
4.9036000000e+00,1.2887260636e-07,1.6608148669e-14
4.9142600000e+00,1.2473862651e-07,1.5559724945e-14
4.9249200000e+00,1.2068260364e-07,1.4564290822e-14
4.9355800000e+00,1.1670200370e-07,1.3619357667e-14
4.9462400000e+00,1.1279434191e-07,1.2722563566e-14
4.9569000000e+00,1.0895717259e-07,1.1871665458e-14
4.9675600000e+00,1.0518810043e-07,1.1064536473e-14
4.9782200000e+00,1.0148476764e-07,1.0299158063e-14
4.9888800000e+00,9.7844860739e-08,9.5736167730e-15
4.9995400000e+00,9.4266103054e-08,8.8860981849e-15
5.0102000000e+00,9.0746260972e-08,8.2348838804e-15
5.0208600000e+00,8.7283131311e-08,7.6183450114e-15
5.0315200000e+00,8.3874552474e-08,7.0349405528e-15
5.0421800000e+00,8.0518393143e-08,6.4832116344e-15
5.0528400000e+00,7.7212557844e-08,5.9617790888e-15
5.0635000000e+00,7.3954978838e-08,5.4693388950e-15
5.0741600000e+00,7.0743620669e-08,5.0046598654e-15
5.0848200000e+00,6.7576476815e-08,4.5665802188e-15
5.0954800000e+00,6.4451565414e-08,4.1540042843e-15
5.1061400000e+00,6.1366935845e-08,3.7659008150e-15
5.1168000000e+00,5.8320660116e-08,3.4012993964e-15
5.1274600000e+00,5.5310832155e-08,3.0592881537e-15
5.1381200000e+00,5.2335573351e-08,2.7390122379e-15
5.1487800000e+00,4.9393022825e-08,2.4396707037e-15
5.1594400000e+00,4.6481340971e-08,2.1605150585e-15
5.1701000000e+00,4.3598710496e-08,1.9008475569e-15
5.1807600000e+00,4.0743326123e-08,1.6600186236e-15
5.1914200000e+00,3.7913407049e-08,1.4374264341e-15
5.2020800000e+00,3.5107181601e-08,1.2325141999e-15
5.2127400000e+00,3.2322897605e-08,1.0447697096e-15
5.2234000000e+00,2.9558814499e-08,8.7372351461e-16
5.2340600000e+00,2.6813204904e-08,7.1894795724e-16
5.2447200000e+00,2.4084352792e-08,5.8005604940e-16
5.2553800000e+00,2.1370552755e-08,4.5670052506e-16
5.2660400000e+00,1.8670109079e-08,3.4857297301e-16
5.2767000000e+00,1.5981334056e-08,2.5540303822e-16
5.2873600000e+00,1.3302547913e-08,1.7695778097e-16
5.2980200000e+00,1.0632075629e-08,1.1304103218e-16
5.3086800000e+00,7.9682475188e-09,6.3492968521e-17
5.3193400000e+00,5.3094001847e-09,2.8189730322e-17
5.3300000000e+00,2.6538709168e-09,7.0430308429e-18
